#VERSION	1
#SKILL
Minlevel     73
End

#SKILL
Name         shield~
Type         Spell
Info         512
Author	    Smaug~
Flags        0
Target       2
Minpos       fighting~
Slot         67
Mana         12
Rounds       18
Rent		10000
Code         spell_smaug
Dammsg       ~
Wearoff      Your force shield shimmers then fades away.~
Hitchar      A shimmering force shield of magic surrounds $N.~
Hitvict      A shimmering force shield of magic surrounds you.~
Hitroom      A shimmering force shield of magic surrounds $N protectively.~
Misschar     You fail to call upon the magical force shield.~
Affect       '' 60 '541' -1
Affect       'l*5' 17 '-10' -1
Minlevel     3
End

#SKILL
Name         shocking grasp~
Type         Spell
Info         907
Author	    Smaug~
Flags        0
Target       1
Minpos       fighting~
Slot         51
Mana         15
Rounds       18
Rent		32000
Code         spell_smaug
Dammsg       shocking grasp~
Wearoff      !Shocking Grasp!~
Hitchar      &YYour hand crackles with electrical energy as you grasp $N!&z~
Hitvict      &YA jolt of electrical energy courses through you as $n grasps you!&z~
Hitroom      &Y$N is electrified by $n's shocking grasp!&z~
Misschar     &YYou attempt to grasp $N but fail miserably.&z~
Missvict     &YYou step nimbly out of reach of the grasp of $n.&z~
Missroom     &Y$N dodges nimbly out of reach of $n's shocking grasp.&z~
Diechar      &YYour shocking grasp sends deadly jolts of electricity through $N!&z~
Dievict      &YA powerful jolt of electricity extinguishes your life!&z~
Dieroom      &Y$N is fried to a crisp by the shocking grasp of $n!&z~
Dice         ld4+(l*2) { 150~
Minlevel     5
End

#SKILL
Name         shockshield~
Type         Spell
Info         1536
Author	    Smaug~
Flags        256
Target       3
Minpos       evasive~
Slot         89
Mana         65
Rounds       24
Rent		40000
Code         spell_smaug
Dammsg       ~
Wearoff      &BThe torrents of cascading energy suddenly fade away.&z~
Hitchar      &BTorrents of cascading energy emanate from you.&z~
Hitvict      &BTorrents of cascading energy form around you.&z~
Hitroom      &BTorrents of cascading energy form around $N.&z~
Missvict     You fail to conjure the shield of electricity.~
Affect       '' 60 '550' -1
Affect       '' 60 '551' -1
Affect       'l' 26 'shockshield' 26
Affect       '' 60 '522' -1
Affect       '' 60 '88' -1
Affect       '' 60 '221' -1
Minlevel     78
End

#SKILL
Name         silence~
Type         Spell
Info         2560
Author	    Smaug~
Flags        0
Target       1
Minpos       fighting~
Saves        5
Slot         527
Mana         25
Rounds       18
Rent		30000
Code         spell_smaug
Dammsg       ~
Wearoff      You are able to speak again.~
Hitchar      You cast a radius of silence around $N!~
Hitvict      You find yourself unable to speak!~
Hitroom      $N is surrounded by a radius of silence!~
Misschar     Your attempt to silence $N fails!~
Missvict     $n's attempt to silence you fails!~
Missroom     $n's attempt to silence $N fails!~
Affect       'l*4' 26 'silence' 35
Minlevel     30
End

#SKILL
Name         skeletal armor~
Type         Spell
Info         1560
Author	    Smaug~
Flags        6400
Target       3
Minpos       evasive~
Slot         561
Mana         100
Rounds       18
Rent		44000
Code         spell_smaug
Dammsg       ~
Wearoff      &wThe skeletal armor falls away from you.&z~
Hitchar      &wA skeletal carapace bonds itself about your body.&z~
Hitvict      &wA skeletal carapace bonds itself about your body.&z~
Hitroom      &w$n's body is covered by a sketetal carapace!&z~
Affect       'l*2' 17 '-(l/2)' -1
Affect       'l*2' 27 '32' -1
Affect       'l*2' 27 '64' -1
Minlevel     80
End

#SKILL
Name         skull of death~
Type         Spell
Info         520
Author	    Smaug~
Flags        16640
Minpos       standing~
Slot         500
Mana         30
Rounds       24
Rent		-2
Code         spell_smaug
Dammsg       ~
Hitchar      A skull of death appears in your hands!~
Hitroom      $n has conjured up a skull of death!~
Value        11453
Minlevel     22
End

#SKILL
Name         sleep~
Type         Spell
Info         512
Author	    Smaug~
Flags        0
Minpos       fighting~
Slot         38
Mana         15
Rounds       18
Rent		25000
Code         spell_sleep
Dammsg       ~
Wearoff      You feel less tired.~
Minlevel     7
End

#SKILL
Name         slink~
Type         Spell
Info         512
Author	    Smaug~
Flags        0
Target       2
Minpos       standing~
Slot         205
Mana         20
Rounds       18
Rent		6000
Code         spell_smaug
Dammsg       ~
Wearoff      You suddenly feel less coordinated...~
Hitchar      $N suddenly appears more agile...~
Hitvict      You suddenly feel more nimble...~
Hitroom      $N suddenly appears more agile...~
Affect       'l*4' 2 '1+(l/25)' -1
Minlevel     31
End

#SKILL
Name         slow~
Type         Spell
Info         0
Author	    Samson~
Flags        6400
Target       2
Minpos       standing~
Slot         579
Mana         50
Rounds       18
Rent		40000
Code         spell_slow
Dammsg       ~
Minlevel     56
End

#SKILL
Name         sonic resonance~
Type         Spell
Info         9100
Author	    Smaug~
Flags        6400
Target       1
Minpos       fighting~
Saves        5
Slot         309
Mana         18
Rounds       18
Rent		25000
Code         spell_smaug
Dammsg       sonic resonance~
Wearoff      !WEAROFF!~
Hitchar      Your sonic wave violently vibrates $N!~
Hitvict      $n unleashes a sonic wave at you, causing your body to tremble painfully!~
Hitroom      $n emits a high pitched sound which vibrates $N violently!~
Misschar     Your sonic resonance attack has no lasting effect upon $M!~
Missvict     $n's sonic resonance barely annoys your eardrums.~
Missroom     $N stands unaffected as $n's sonic spell passes over $M!~
Diechar      Your sonic resonance vibrates $N, crushing $S body!~
Dievict      The damage of the sonic spell proves too much as you die painfully!~
Dieroom      $N crumples to the floor, $n's sonic resonance crushing $M!~
Dice         ld4+l { 300~
Minlevel     29
End

#SKILL
Name         soothe~
Type         Spell
Info         512
Author	    Karangi~
Flags        0
Target       2
Minpos       fighting~
Slot         599
Mana         30
Rounds       18
Rent		-2
Code         spell_smaug
Dammsg       ~
Wearoff      !Soothe!~
Hitchar      Your song soothes the wounds of $N.~
Hitvict      Your wounds are soothed by the beautiful song.~
Misschar     Your song fails to soothe $N's wounds.~
Missvict     Your wounds fail to be soothed by the song.~
Components   K+minstru~
Affect       '' 13 '2d8+(l/3)+a' -1
Minlevel     33
End

#SKILL
Name         soul scream~
Type         Spell
Info         10124
Author	    Smaug~
Flags        6416
Minpos       fighting~
Saves        1
Slot         518
Mana         40
Rounds       24
Rent		31000
Code         spell_smaug
Dammsg       soul scream~
Wearoff      &bThe balance within your soul is slowly restored.&z~
Hitchar      &bYou raise your voice in a soul shattering scream.&z~
Hitvict      &bThe core of your being is harmed by $n's scream!&z~
Hitroom      &bA scream of pure evil sounds emanates from $n!&z~
Misschar     &bYour scream has failed to hurt anyone.&z~
Missvict     &bYou manage to avoid the effects of $n's soul scream!&z~
Missroom     &b$n's scream has no effect on anyone!&z~
Diechar      &bYour soul scream destroys $N's soul!&z~
Dievict      &bYour life force ebbs away, destroyed by $n's scream!&z~
Dieroom      &b$N is reduced to a pile of bones, $S soul destroyed!&z~
Dice         ld5 { 250~
Minlevel     74
End

#SKILL
Name         spectral furor~
Type         Spell
Info         10124
Author	    Smaug~
Flags        6400
Target       1
Minpos       fighting~
Saves        5
Slot         306
Mana         60
Rounds       24
Rent		25000
Code         spell_smaug
Dammsg       spectral furor~
Wearoff      !WEAROFF!~
Hitchar      &WA brilliant glow of light pulsates from you!&z~
Hitvict      &WA brilliant glow of light strikes you!&z~
Hitroom      &WA brilliant glow of light pulsates from $n to strike $N!&z~
Misschar     &WYour pulsating light fails to hurt $N!&z~
Missvict     &WYou withstand $n's glow of radiant energy!&z~
Missroom     &W$N holds true against $n's radiant energy!&z~
Diechar      &WYour glow of energy encompasses $N, atomizing $M!&z~
Dievict      &WThe last thing you feel is $n's energy pulse flashing by!&z~
Dieroom      &WThe area fills with a bright glow. When it recedes, $N is gone!&z~
Dice         ld6{450~
Minlevel     65
End

#SKILL
Name         spiral blast~
Type         Spell
Info         1540
Author	    Smaug~
Flags        6400
Target       1
Minpos       fighting~
Slot         295
Mana         95
Rounds       24
Rent		45000
Code         spell_spiral_blast
Dammsg       spiral blast~
Wearoff      !Spiral Blast!~
Minlevel     91
End

#SKILL
Name         spiritual hammer~
Type         Spell
Info         9100
Author	    Smaug~
Flags        4352
Target       1
Minpos       fighting~
Saves        2
Slot         503
Mana         15
Rounds       18
Rent		15000
Code         spell_smaug
Dammsg       spiritual hammer~
Wearoff      !Spiritual Hammer!~
Hitchar      A hammer of pure force suddenly appears and strikes at $N!~
Hitvict      A hammer of pure force strikes at you!~
Hitroom      A hammer of pure force suddenly appears and strikes at $N!~
Misschar     The hammer spins wildly and misses $N!~
Missvict     A hammer of pure force misses hitting you!~
Missroom     A hammer of pure force flys over $N!~
Diechar      Your hammer of force hits $N with such power that it kills $M!~
Dievict      You see a hammer of force spin towards your head, then all goes black...~
Dieroom      A hammer of pure force hits $N in the head, smashing $S skull!~
Dice         ld2+(l/2) {150~
Minlevel     7
End

#SKILL
Name         spiritual wrath~
Type         Spell
Info         10124
Author	    Smaug~
Flags        6416
Minpos       fighting~
Saves        4
Slot         115
Mana         120
Rounds       24
Rent		-1
Code         spell_smaug
Dammsg       spiritual wrath~
Wearoff      You can see again.~
Hitchar      &WA powerful flash of holy light fills the room!&z~
Hitvict      &WYou are hit by a powerful flash of light!&z~
Hitroom      &WA powerful flash of holy light fills the room!&z~
Misschar     &WYour target seems unaffected by your spiritual wrath.&z~
Missvict     &WYou are unaffected by $n's spiritual wrath.&z~
Missroom     &WThe target seems unaffected by $n's spiritual wrath.&z~
Diechar      &WYour brilliant white light disintegrates $N!&z~
Dievict      &WYou feel your entire being disintegrated as you pass into oblivion!&z~
Dieroom      &W$N is disintegrated by the brilliant white light!&z~
Dice         20*W~
Components   V@11434~
Affect       '6' 26 'blindness' 0
Minlevel     92
End

#SKILL
Name         stinking cloud~
Type         Spell
Info         3470
Author	    Smaug~
Flags        4112
Minpos       fighting~
Saves        1
Slot         519
Mana         40
Rounds       20
Rent		50000
Code         spell_smaug
Dammsg       stinking cloud~
Wearoff      You feel less sick from the toxins in your lungs.~
Hitchar      &GYou summon a cloud of toxic poison gas over the area!&z~
Hitvict      &G$n summons a poisonous cloud which burns your lungs!&z~
Hitroom      &GA greenish cloud of gas wafts out from $n's palms!&z~
Misschar     &GYour cloud of poison drifts away, failing to hit your target!&z~
Missvict     &GYou manage to hold your breath against $n's poison cloud!&z~
Missroom     &G$N survives the cloud of poison in the area!&z~
Diechar      &GYour stinking cloud destroys $N's ability to breathe!&z~
Dievict      &GThe toxic gas cloud suffocates you to death!&z~
Dieroom      &G$N dies horribly from the toxic gas cloud!&z~
Dice         5d10~
Affect       'l*4' 1 '-2' 12
Minlevel     28
End

#SKILL
Name         stone skin~
Type         Spell
Info         512
Author	    Smaug~
Flags        256
Target       3
Minpos       fighting~
Slot         66
Mana         25
Rounds       18
Rent		40000
Code         spell_smaug
Dammsg       ~
Wearoff      The stone skin spell fades away, returning your skin to normal.~
Hitvict      Your skin hardens to a malleable stone.~
Hitroom      $N's skin hardens to a malleable stone.~
Affect       'l*3' 17 '-40' -1
Minlevel     28
End

#SKILL
Name         succor~
Type         Spell
Info         520
Author	    Smaug~
Flags        16384
Minpos       standing~
Slot         356
Mana         15
Rounds       12
Rent		-2
Code         spell_smaug
Dammsg       ~
Wearoff      !Succor!~
Hitchar      A scroll of succor appears in your hands.~
Hitroom      A scroll of succor appears in $n's hands.~
Value        11026
Minlevel     23
End

#SKILL
Name         sulfurous spray~
Type         Spell
Info         9613
Author	    Smaug~
Flags        4352
Target       1
Minpos       fighting~
Saves        5
Slot         308
Mana         40
Rounds       18
Rent		21000
Code         spell_smaug
Dammsg       Sulfurous spray~
Wearoff      !WEAROFF!~
Hitchar      &GA spray of burning acid shoots out from your hands!&z~
Hitvict      &GYou are caught in a spray of burning acid!&z~
Hitroom      &G$N is caught in a spray of burning acid!&z~
Misschar     &GYour spray of burning acid shoots wildly off target and misses $N!&z~
Missvict     &GYou narrowly avoid being hit by the spray of burning acid!&z~
Missroom     &G$N escapes from $n's spray of burning acid!&z~
Diechar      &GYour spray of burning acid disfigures $N beyond recognition!&z~
Dievict      &G$n's spray of burning acid disfigures you and leaves you dead!&z~
Dieroom      &G$N is reduced to a horrible mess by $n's spray of burning acid!&z~
Dice         ld5{300~
Minlevel     31
End

#SKILL
Name         summon~
Type         Spell
Info         1024
Author	    Smaug~
Flags        6400
Minpos       evasive~
Slot         40
Mana         50
Rounds       48
Rent		-2
Code         spell_summon
Dammsg       ~
Wearoff      !Summon!~
Minlevel     36
End

#SKILL
Name         sunray~
Type         Spell
Info         3072
Author	    Smaug~
Flags        6400
Minpos       fighting~
Saves        5
Slot         533
Mana         35
Rounds       18
Rent		37000
Code         spell_sunray
Dammsg       ~
Wearoff      Your vision is no longer blinded by the sun's light.~
Hitchar      You summon the sun's blinding light to fill the area!~
Hitroom      $n summons the blinding light of the sun to fill the area!~
Minlevel     29
End

#SKILL
Name         swordbait~
Type         Spell
Info         3104
Author	    Smaug~
Flags        256
Target       1
Minpos       defensive~
Saves        5
Slot         209
Mana         65
Rounds       18
Rent		20000
Code         spell_smaug
Dammsg       ~
Wearoff      Your fear of slashing weapons dissipates.~
Hitchar      You place a fear of slashing weapons in $N's mind...~
Hitvict      A fear of slashing weapons occupies your thoughts.~
Hitroom      $N flinches as someone brandishes a slashing weapon.~
Immchar      $N shrugs off the fear you try to plant in his mind.~
Affect       'l*2' 29 '64' -1
Minlevel     74
End

#SKILL
Name         teleport~
Type         Spell
Info         1024
Author	    Smaug~
Flags        0
Target       3
Minpos       defensive~
Slot         2
Mana         35
Rounds       24
Rent		-1
Code         spell_teleport
Dammsg       ~
Wearoff      !Teleport!~
Minlevel     66
End

#SKILL
Name         torrent~
Type         Spell
Info         1419
Author	    Smaug~
Flags        4352
Target       1
Minpos       fighting~
Slot         300
Mana         15
Rounds       12
Rent		-2
Code         spell_smaug
Dammsg       tendril of lightning~
Hitchar      &B$N is electrocuted by your shockshield!&z~
Hitvict      &BYou are electrocuted by $n's shockshield!&z~
Hitroom      &B$N is jolted painfully by $n's shockshield!&z~
Missroom     &B$N barely feels the charge from the shockshield.&z~
Diechar      &B$N sizzles briefly with electricity before dropping dead!&z~
Dievict      &BThe pain of $n's electrocuting shockshield proves too much...&z~
Dieroom      &B$N is electrocuted to death by $n's shockshield!&z~
Dice         l/2+20~
Minlevel     101
End

#SKILL
Name         towngate~
Type         Spell
Info         0
Author	    Samson~
Flags        6400
Minpos       standing~
Slot         590
Mana         65
Rounds       30
Rent		-2
Code         spell_towngate
Dammsg       ~
Minlevel     50
End

#SKILL
Name         toxin shot~
Type         Spell
Info         2958
Author	    Raine~
Flags        6144
Target       1
Minpos       standing~
Saves        1
Slot         578
Mana         25
Rounds       4
Rent		20000
Code         spell_smaug
Dammsg       poison~
Wearoff      The toxins are expunged from your bloodstream.~
Hitchar      You infect $N's blood with toxins...~
Hitvict      You feel a fiery sensation as toxins race through your blood...~
Hitroom      $N writhes as $E is poisoned by toxins...~
Misschar     You fail to infect $M...~
Missvict     $n tries to add toxic substances to your bloodstream but fails...~
Missroom     $n tries to toxify $N's blood but fails...~
Diechar      $N succumbs to the debiliating effects of your toxins and falls to the ground!~
Dievict      You finally succumb to the effects of the toxins and collapse lifeless...~
Dieroom      $N collapses in a twitching heap as the toxins ravage his body completely!~
Dice         10~
Affect       'l*3' 66 '-5' -1
Affect       'l*3' 67 '-5' -1
Minlevel     101
End

#SKILL
Name         transport~
Type         Spell
Info         1024
Author	    Smaug~
Flags        6400
Minpos       evasive~
Slot         219
Mana         55
Rounds       24
Rent		-2
Code         spell_transport
Dammsg       ~
Wearoff      !Transport!~
Minlevel     84
End

#SKILL
Name         tree transport~
Type         Spell
Info         0
Author	    Samson~
Flags        6400
Minpos       standing~
Slot         591
Mana         40
Rounds       20
Rent		-2
Code         spell_tree_transport
Dammsg       ~
Minlevel     30
End

#SKILL
Name         treespeak~
Type         Spell
Info         0
Author	    Samson~
Flags        0
Minpos       resting~
Slot         592
Mana         15
Rounds       10
Rent		-2
Code         spell_treespeak
Dammsg       ~
Minlevel     30
End

#SKILL
Name         trollish vigor~
Type         Spell
Info         512
Author	    Smaug~
Flags        0
Target       2
Minpos       standing~
Slot         206
Mana         20
Rounds       18
Rent		-2
Code         spell_smaug
Dammsg       ~
Wearoff      Your vigor subsides, leaving you more charismatic.~
Hitchar      $N's face contorts with a bestial vigor...~
Hitvict      You sense a bestial vigor consume you...~
Hitroom      $N's face contorts with a bestial vigor...~
Affect       'l*4' 25 '-2' -1
Affect       'l*4' 5 '1+(l/25)' -1
Minlevel     43
End

#SKILL
Name         true sight~
Type         Spell
Info         1344
Author	    Smaug~
Flags        6400
Target       3
Minpos       standing~
Slot         235
Mana         50
Rounds       18
Rent		20000
Code         spell_smaug
Dammsg       ~
Wearoff      &WYour vision returns to its mundane form.&z~
Hitvict      &WYour vision is augmented by the power of truth!&z~
Hitroom      &W$N's eyes begin to glow a soft white!&z~
Affect       'l*3' 26 'truesight' 22
Affect       'l*3' 26 'truesight' 3
Affect       'l*3' 26 'truesight' 5
Affect       'l*3' 26 'truesight' 9
Minlevel     41
End

#SKILL
Name         unravel defense~
Type         Spell
Info         3616
Author	    Smaug~
Flags        6400
Target       1
Minpos       fighting~
Saves        5
Slot         110
Mana         70
Rounds       30
Rent		40000
Code         spell_smaug
Dammsg       ~
Wearoff      Your intricate defenses are restored to their original quality.~
Hitchar      $N's eyes widen in fear as $S defenses are unravelled.~
Hitvict      Your defenses are unravelled before your very eyes.~
Hitroom      $N's eyes widen in fear as $S defenses are unravelled.~
Immchar      Your spell has no effect upon $N.~
Affect       'l/2' 29 '1048576' -1
Affect       'l/2' 29 '8192' -1
Minlevel     89
End

#SKILL
Name         uplift~
Type         Spell
Info         1344
Author	    Smaug~
Flags        39200
Minpos       standing~
Slot         124
Mana         40
Rounds       24
Rent		-2
Code         spell_smaug
Dammsg       ~
Hitchar      &WYou reach across the planes and aid $N...&z~
Hitvict      &WThe mystical hand of $n appears from nowhere and aids you...&z~
Hitroom      &WA mystical hand appears from nowhere and aids $N...&z~
Misschar     A barrier in the planes prevents you from reaching them.~
Affect       '' 13 '20' -1
Minlevel     55
End

#SKILL
Name         valiance~
Type         Spell
Info         1048
Author	    Smaug~
Flags        0
Target       2
Minpos       defensive~
Slot         208
Mana         60
Rounds       18
Rent		20000
Code         spell_smaug
Dammsg       ~
Wearoff      Your resistance to paralysis slowly fades away...~
Hitchar      $N is surrounded by an aura which protects $M from paralysis.~
Hitvict      A magical resistance to paralysis consumes you.~
Hitroom      $N is surrounded by an aura which protects $M from paralysis.~
Affect       'l*4' 27 '2097152' -1
Minlevel     36
End

#SKILL
Name         vampiric touch~
Type         Spell
Info         10127
Author	    Smaug~
Flags        6400
Target       1
Minpos       fighting~
Saves        5
Slot         598
Mana         60
Rounds       18
Rent		-2
Code         spell_smaug
Dammsg       vampiric touch~
Wearoff      !Vampiric Touch!~
Hitchar      &bYou reach out to touch $N with a glowing hand!&z~
Hitvict      &bA glowing hand touches you and drains your life!&z~
Hitroom      &bA glowing hand reaches out to touch $N!&z~
Misschar     &bYour glowing hand fails to touch $N!&z~
Missvict     &b$n's glowing hand fails to touch you!&z~
Missroom     &b$n's glowing hand fails to touch $N!&z~
Diechar      &bYour glowing hand drains the life from $N!&z~
Dievict      &bYou feel your life draining away as $n's glowing hand touches you!&z~
Dieroom      &b$n's glowing hand drains $N's life away!&z~
Dice         h~
Affect       '' 1013 'h/10' -1
Minlevel     84
End

#SKILL
Name         venomshield~
Type         Spell
Info         0
Author	    Smaug~
Flags        256
Target       3
Minpos       evasive~
Slot         551
Mana         70
Rounds       24
Rent		20000
Code         spell_smaug
Dammsg       ~
Wearoff      &gThe noxious cloud surrounding you dissipates into nothing.&z~
Hitchar      &gA noxious vapor cloud forms around you.&z~
Hitvict      &gA noxious vapor cloud forms around you.&z~
Hitroom      &gA noxious vapor cloud forms around $N.&z~
Missvict     You fail to create the noxious cloud.~
Affect       'l' 26 'venomshield' 27
Affect       '' 60 '89' -1
Affect       '' 60 '522' -1
Affect       '' 60 '88' -1
Affect       '' 60 '221' -1
Affect       '' 60 '550' -1
Minlevel     56
End

#SKILL
Name         venomshot~
Type         Spell
Info         1422
Author	    Smaug~
Flags        6144
Target       1
Minpos       fighting~
Slot         553
Mana         15
Rounds       12
Rent		-2
Code         spell_smaug
Dammsg       burst of vapor~
Hitchar      &g$N coughs and chokes on vapors from your venomshield!&z~
Hitvict      &gYou cough and choke on vapors from $N's venomshield!&z~
Hitroom      &g$N coughs and chokes on vapors from $n's venomshield!&z~
Diechar      &g$N gags and sputters, then collapses dead!&z~
Dievict      &gThe vapors from $n's venomshield prove too much for you....&z~
Dieroom      &g$N gags and sputters for a moment, then collapses dead!~
Dice         l/2~
Minlevel     101
End

#SKILL
Name         ventriloquate~
Type         Spell
Info         960
Author	    Smaug~
Flags        6400
Minpos       evasive~
Slot         41
Mana         5
Rounds       12
Rent		-2
Code         spell_ventriloquate
Dammsg       ~
Wearoff      !Ventriloquate!~
Minlevel     3
End

#SKILL
Name         vine whip~
Type         Spell
Info         520
Author	    Smaug~
Flags        22784
Minpos       berserk~
Slot         507
Mana         35
Rounds       12
Rent		-2
Code         spell_smaug
Dammsg       ~
Wearoff      !Vine Whip!~
Hitchar      &GSome vines twine together in your hand to form a whip!&z~
Hitroom      &G$n magically causes some vines to form a whip!&z~
Value        11416
Minlevel     54
End

#SKILL
Name         warmount~
Type         Spell
Info         768
Author	    Smaug~
Flags        6400
Minpos       standing~
Slot         536
Mana         30
Rounds       24
Rent		-2
Code         spell_warmount
Dammsg       ~
Minlevel     25
End

#SKILL
Name         warsteed~
Type         Spell
Info         768
Author	    Karangi~
Flags        6400
Minpos       standing~
Slot         581
Mana         50
Rounds       24
Rent		-2
Code         spell_warsteed
Dammsg       ~
Minlevel     40
End

#SKILL
Name         weaken~
Type         Spell
Info         2560
Author	    Smaug~
Flags        0
Target       1
Minpos       fighting~
Saves        5
Slot         68
Mana         20
Rounds       18
Rent		6000
Code         spell_smaug
Dammsg       none~
Wearoff      You feel your strength slowly returning.~
Hitchar      You drain the strength of $N!~
Hitvict      $n drains your strength with a mere magical word!~
Hitroom      $N is weakened by $n's magical spell!~
Misschar     You fail to drain $S strength!~
Affect       'l*4' 1 '-1*(l/25)' -1
Minlevel     10
End

#SKILL
Name         web~
Type         Spell
Info         2560
Author	    Smaug~
Flags        4096
Target       1
Minpos       fighting~
Saves        5
Slot         520
Mana         15
Rounds       18
Rent		59000
Code         spell_smaug
Dammsg       ~
Wearoff      The webs about you dissolve and fall away.~
Hitchar      You blanket your enemies with a magical web!~
Hitvict      You are tangled up in a sticky web!~
Hitroom      $N is tangled up in a sticky web!~
Misschar     You fail to trap $N within your web spell!~
Missvict     You step out of the way of $n's web spell!~
Missroom     $N dodges out of the way of $n's web spell!~
Affect       'l/2' 17 '20' -1
Affect       'l/2' 2 '-2' -1
Affect       '' 14 '-(2d60)' -1
Affect       'l/2' 68 '-(10+l/3)' -1
Minlevel     26
End

#SKILL
Name         windstorm~
Type         Spell
Info         9556
Author	    Smaug~
Flags        6404
Target       1
Minpos       fighting~
Saves        5
Slot         559
Mana         60
Rounds       18
Rent		28000
Code         spell_smaug
Dammsg       windstorm~
Wearoff      !Windstorm!~
Hitchar      &BA windstorm from your dirk blasts into $N!&z~
Hitvict      &BYou are blasted by a powerful windstorm from $n's Storm dirk!&z~
Hitroom      &B$N reels in pain as $n's windstorm pounds into $M!&z~
Misschar     &BYour Storm dirk misses $N by a hair!&z~
Missvict     &B$n's Storm dirk barely misses you, drawing a thin line of blood!&z~
Missroom     &B$n's Storm dirk barely misses $N, drawing only a thin line of blood!&z~
Diechar      &BThe windstorm blasts about $N, reducing $M to a lifeless pulp!&z~
Dievict      &BThe windstorm blasts into you, everything goes dark!&z~
Dieroom      &BThe windstorm from $n's dirk rips into $N, tearing $M in half!&z~
Dice         ld3+(l*2)~
Minlevel     101
End

#SKILL
Name         winter mist~
Type         Spell
Info         3104
Author	    Smaug~
Flags        0
Target       1
Minpos       defensive~
Saves        5
Slot         214
Mana         60
Rounds       18
Rent		20000
Code         spell_smaug
Dammsg       ~
Wearoff      &cThe magical chilling mist about you subsides.&z~
Hitchar      &cYou invoke a chilling mist about $N...&z~
Hitvict      &cA magical chilling mist flurries about you...&z~
Hitroom      &cA magical chilling mist flurries about $N...&z~
Immchar      &cThe chilling mist dissipates before it can reach $N.&z~
Affect       'l*3' 29 'cold' -1
Minlevel     40
End

#SKILL
Name         withering hand~
Type         Spell
Info         9559
Author	    Smaug~
Flags        4352
Target       1
Minpos       fighting~
Saves        5
Slot         516
Mana         45
Rounds       18
Rent		39000
Code         spell_smaug
Dammsg       withering hand~
Wearoff      &bYou feel the withering effect fading away.&z~
Hitchar      &bYou wither $N with your touch!&z~
Hitvict      &bYou are withered by the touch of $n!&z~
Hitroom      &b$n touches $N and withers $m.&z~
Misschar     &bYour touch just misses $N!&z~
Missvict     &bYou manage to just avoid the touch of $n!&z~
Missroom     &b$N just managed to avoid getting touched by $n!&z~
Diechar      &bYour touch withers the life out of $N!&z~
Dievict      &bYou feel your life withering away under the touch of $n!&z~
Dieroom      &b$n's touch withers the life out of $N, leaving bones behind!&z~
Dice         ld4+(l*2) { 400~
Affect       '' 9 '1' -1
Affect       'l*2' 1 '-1*(l/25)' -1
Minlevel     40
End

#SKILL
Name         wizardeye~
Type         Spell
Info         0
Author	    Samson~
Flags        0
Target       2
Minpos       standing~
Slot         580
Mana         100
Rounds       15
Rent		10000
Code         spell_smaug
Dammsg       ~
Affect       'l*4' 26 'wizardeye' 29
Minlevel     50
End

#SKILL
Name         word of recall~
Type         Spell
Info         512
Author	    Smaug~
Flags        8448
Minpos       fighting~
Slot         42
Mana         20
Rounds       12
Rent		20000
Code         spell_word_of_recall
Dammsg       ~
Wearoff      !Word of Recall!~
Minlevel     26
End

#SKILL
Name         wraithform~
Type         Spell
Info         1560
Author	    Smaug~
Flags        6400
Target       3
Minpos       evasive~
Slot         562
Mana         150
Rounds       70
Rent		-1
Code         spell_smaug
Dammsg       ~
Wearoff      &bYou return back to the material plane.&z~
Hitvict      &bYou fade away into a black shadowy form.&z~
Hitroom      &b$n fades away into a black shadowy form.&z~
Misschar     &bYou fail to take on the form of a wraith.&z~
Affect       'l' 28 '512' -1
Affect       'l' 13 '-(h/4)' -1
Affect       'l' 12 '-(m/4)' -1
Affect       'l' 26 'wraithform' 19
Affect       'l' 26 'wraithform' 45
Affect       'l' 28 '8706' -1
Minlevel     90
End

#SKILL
Name         adaptation~
Type         Skill
Info         0
Author	    Smaug~
Flags        256
Target       3
Minpos       sleeping~
Rounds       18
Rent		-2
Code         spell_smaug
Dammsg       ~
Wearoff      Your lungs revert to their original state.~
Hitvict      Your lungs gain the ability to breathe underwater.~
Missvict     You fail to adapt your lungs.~
Affect       'l*3' 26 'aqua breath' 31
Minlevel     30
End

#SKILL
Name         adrenaline rush~
Type         Skill
Info         0
Author	    Smaug~
Flags        0
Target       3
Minpos       fighting~
Mana         40
Rounds       12
Rent		-2
Code         spell_smaug
Dammsg       ~
Wearoff      You feel the adrenaline rush drain away.~
Hitvict      Adrenaline pumps through your blood.~
Missvict     You just cannot seem to get the adrenaline going.~
Affect       'l' 1 '1d6' -1
Affect       'l' 2 '1d6' -1
Affect       'l' 5 '1d6' -1
Affect       'l' 4 '-(1d6)' -1
Affect       'l' 3 '-(1d6)' -1
Minlevel     42
End

#SKILL
Name         aggressive style~
Type         Skill
Info         0
Author	    Smaug~
Flags        0
Rounds       4
Rent		-2
Code         spell_null
Dammsg       ~
Wearoff      !aggressive style!~
Minlevel     1
End

#SKILL
Name         aid~
Type         Skill
Info         0
Author	    Smaug~
Flags        0
Minpos       fighting~
Rounds       12
Rent		-2
Code         do_aid
Dammsg       ~
Wearoff      !Aid!~
Minlevel     2
End

#SKILL
Name         anatomical lore~
Type         Skill
Info         512
Author	    Smaug~
